sample_id,text_type,label,attack_percentage,snr
13366,paraphrased,1,0.5,1.2661753558763773
13367,mixed_text,1,0.5,1.285866213168501
13368,human_baseline,0,0.5,0.7634464332040851
13369,original_ai,1,0.5,1.736100610630527
13370,translated,1,0.5,1.2280234748160068
13371,substituted,1,0.5,1.6231276600520324
13372,paraphrased,1,0.5,0.947301611922415
13373,mixed_text,1,0.5,0.779173359141468
13374,human_baseline,0,0.5,1.116470534349573
13375,original_ai,1,0.5,1.3155773283587344
13376,translated,1,0.5,1.2084091779539397
13377,substituted,1,0.5,1.098673218527073
13378,paraphrased,1,0.5,1.2195814579365387
13379,mixed_text,1,0.5,1.027881860213638
13380,human_baseline,0,0.5,1.0279816545944933
13381,original_ai,1,0.5,3.786807717445344
13382,translated,1,0.5,1.9326410765595523
13383,substituted,1,0.5,1.5296096946646591
13384,paraphrased,1,0.5,1.905743063873908
13385,mixed_text,1,0.5,1.3794589554925212
13386,human_baseline,0,0.5,1.2612481994671514
13387,original_ai,1,0.5,3.3183182444122217
13388,translated,1,0.5,2.7098376913446307
13389,substituted,1,0.5,1.0746493306550822
13390,paraphrased,1,0.5,1.239385307515494
13391,mixed_text,1,0.5,1.3446952215095205
13392,human_baseline,0,0.5,1.379632423865876
13393,original_ai,1,0.5,1.546098408493891
13394,translated,1,0.5,1.709445907144274
13395,substituted,1,0.5,0.9460291735352584
13396,paraphrased,1,0.5,1.1702426096690373
13397,mixed_text,1,0.5,1.1338081444309236
13398,human_baseline,0,0.5,0.8459790105939311
13399,original_ai,1,0.5,3.017806665821412
13400,translated,1,0.5,1.5596621457555233
13401,substituted,1,0.5,1.3681467817035493
13402,paraphrased,1,0.5,0.9524548784561546
13403,mixed_text,1,0.5,1.0152581173760018
13404,human_baseline,0,0.5,1.0959363587451754
13405,original_ai,1,0.5,2.163416672992394
13406,translated,1,0.5,1.405081369939788
13407,substituted,1,0.5,1.591853911035167
13408,paraphrased,1,0.5,1.0274062777740105
13409,mixed_text,1,0.5,0.9944286431029956
13410,human_baseline,0,0.5,0.975264026843618
13411,original_ai,1,0.5,1.6120699545682893
13412,translated,1,0.5,1.295611957686441
13413,substituted,1,0.5,1.4070212584237307
13414,paraphrased,1,0.5,0.8393415115178327
13415,mixed_text,1,0.5,1.570109600790242
13416,human_baseline,0,0.5,1.056487417365381
13417,original_ai,1,0.5,1.629987611482454
13418,translated,1,0.5,1.3837703550670513
13419,substituted,1,0.5,1.302472930442005
13420,paraphrased,1,0.5,1.1866918341546944
13421,mixed_text,1,0.5,1.7834725038760149
13422,human_baseline,0,0.5,0.9217770802163572
13423,original_ai,1,0.5,1.2407896026288054
13424,translated,1,0.5,1.7341374585324905
13425,substituted,1,0.5,1.836694213091614
13426,paraphrased,1,0.5,0.7993148376147737
13427,mixed_text,1,0.5,1.012381751917878
13428,human_baseline,0,0.5,0.9181004785786728
13429,original_ai,1,0.5,1.402288315050264
13430,translated,1,0.5,1.4001628503861332
13431,substituted,1,0.5,1.2021493231662943
13432,paraphrased,1,0.5,0.8989370513005144
13433,mixed_text,1,0.5,1.365452191120316
13434,human_baseline,0,0.5,1.0426448897307123
13435,original_ai,1,0.5,1.86027627944783
13436,translated,1,0.5,1.270324509380547
13437,substituted,1,0.5,1.201768848193891
13438,paraphrased,1,0.5,1.485114421079582
13439,mixed_text,1,0.5,1.0479973937097722
13440,human_baseline,0,0.5,0.9295985546788996
13441,original_ai,1,0.5,1.657099607963179
13442,translated,1,0.5,1.378799830257645
13443,substituted,1,0.5,1.0558758779093158
13444,paraphrased,1,0.5,1.036203206329212
13445,mixed_text,1,0.5,1.09669251413372
13446,human_baseline,0,0.5,0.9837625144318886
13447,original_ai,1,0.5,2.7200915510009644
13448,translated,1,0.5,1.7210408534723236
13449,substituted,1,0.5,1.4561938534764414
13450,paraphrased,1,0.5,0.8499244208154599
13451,mixed_text,1,0.5,1.49732194890836
13452,human_baseline,0,0.5,0.9209380376564466
13453,original_ai,1,0.5,1.6977405431355872
13454,translated,1,0.5,1.2886807672434255
13455,substituted,1,0.5,1.3139639290249745
13456,paraphrased,1,0.5,1.2536041519702128
13457,mixed_text,1,0.5,1.154449896854756
13458,human_baseline,0,0.5,0.8584810651696467
13459,original_ai,1,0.5,2.440234395933427
13460,translated,1,0.5,1.699200839536806
13461,substituted,1,0.5,0.9056893852578602
13462,paraphrased,1,0.5,1.1506180074489312
13463,mixed_text,1,0.5,0.944145311974732
13464,human_baseline,0,0.5,1.1028429969773956
13465,original_ai,1,0.5,1.4846733067268665
13466,translated,1,0.5,1.248044885487146
13467,substituted,1,0.5,0.8396540233464319
13468,paraphrased,1,0.5,0.936147351173226
13469,mixed_text,1,0.5,1.2062185633388245
13470,human_baseline,0,0.5,1.047224376936226
13471,original_ai,1,0.5,1.2054111335621736
13472,translated,1,0.5,1.31763040787416
13473,substituted,1,0.5,0.9449740175785636
13474,paraphrased,1,0.5,0.9195026703872582
13475,mixed_text,1,0.5,2.097163090879988
13476,human_baseline,0,0.5,1.036121054792315
13477,original_ai,1,0.5,2.6356829363543497
13478,translated,1,0.5,2.115953478595189
13479,substituted,1,0.5,0.6959171831220815
13480,paraphrased,1,0.5,0.8079037734163287
13481,mixed_text,1,0.5,1.1446951825357106
13482,human_baseline,0,0.5,1.068199441056629
13483,original_ai,1,0.5,1.745614151860853
13484,translated,1,0.5,1.3157490079595944
13485,substituted,1,0.5,0.9561767737899862
13486,paraphrased,1,0.5,1.3180515947625209
13487,mixed_text,1,0.5,0.9587062779490452
13488,human_baseline,0,0.5,0.7469897457813504
13489,original_ai,1,0.5,1.704874125305927
13490,translated,1,0.5,0.9989408342247004
13491,substituted,1,0.5,0.7935808773191491
13492,paraphrased,1,0.5,1.1211359721393033
13493,mixed_text,1,0.5,0.909573702762044
13494,human_baseline,0,0.5,0.8835342865928534
13495,original_ai,1,0.5,2.292282318499034
13496,translated,1,0.5,1.6745280088112326
13497,substituted,1,0.5,1.3763122485440706
13498,paraphrased,1,0.5,0.993068628343988
13499,mixed_text,1,0.5,1.157489270663955
13500,human_baseline,0,0.5,0.8957448552968552
13501,original_ai,1,0.5,2.3709740867754747
13502,translated,1,0.5,2.056452440042021
13503,substituted,1,0.5,1.4559119405143222
13504,paraphrased,1,0.5,0.9669104332116056
13505,mixed_text,1,0.5,1.075282125012071
13506,human_baseline,0,0.5,0.923072702014704
13507,original_ai,1,0.5,1.722853935169762
13508,translated,1,0.5,2.4989629315146167
13509,substituted,1,0.5,1.2594980741456947
13510,paraphrased,1,0.5,1.0427950624682865
13511,mixed_text,1,0.5,1.7872918772225674
13512,human_baseline,0,0.5,0.9852150195045148
13513,original_ai,1,0.5,2.557724604377129
13514,translated,1,0.5,1.5919613042851553
13515,substituted,1,0.5,0.9665739705154022
13516,paraphrased,1,0.5,1.136621624310502
13517,mixed_text,1,0.5,1.3684830137775643
13518,human_baseline,0,0.5,0.9455245285406249
13519,original_ai,1,0.5,1.8993043880358649
13520,translated,1,0.5,1.2205219107464202
13521,substituted,1,0.5,1.133458892330255
13522,paraphrased,1,0.5,0.9014491319660528
13523,mixed_text,1,0.5,1.0959556750681634
13524,human_baseline,0,0.5,1.0919525003306174
13525,original_ai,1,0.5,1.8019167128340725
13526,translated,1,0.5,1.6762640044634616
13527,substituted,1,0.5,1.3083382698741128
13528,paraphrased,1,0.5,1.28822384025747
13529,mixed_text,1,0.5,1.5476904990566502
13530,human_baseline,0,0.5,0.972352291432569
13531,original_ai,1,0.5,3.35120746342062
13532,translated,1,0.5,2.478416760521017
13533,substituted,1,0.5,1.3509731059078502
13534,paraphrased,1,0.5,1.701019400726688
13535,mixed_text,1,0.5,1.66832204489651
13536,human_baseline,0,0.5,0.927350931301864
13537,original_ai,1,0.5,1.4392801320029789
13538,translated,1,0.5,1.347032045758537
13539,substituted,1,0.5,1.2725957266002144
13540,paraphrased,1,0.5,1.1959363213315732
13541,mixed_text,1,0.5,0.9798681643039712
13542,human_baseline,0,0.5,1.2015054245539531
13543,original_ai,1,0.5,1.5717472911278505
13544,translated,1,0.5,1.289261870478185
13545,substituted,1,0.5,1.333533633938104
13546,paraphrased,1,0.5,1.3039010194601053
13547,mixed_text,1,0.5,1.5052139879539268
13548,human_baseline,0,0.5,0.7829015784932307
13549,original_ai,1,0.5,1.545655512998005
13550,translated,1,0.5,1.5303545919305186
13551,substituted,1,0.5,1.1218597389327565
13552,paraphrased,1,0.5,0.6125040456355163
13553,mixed_text,1,0.5,0.834176809813918
13554,human_baseline,0,0.5,0.9304093463884596
13555,original_ai,1,0.5,1.2156985129849425
13556,translated,1,0.5,1.3057042940550605
13557,substituted,1,0.5,1.3352762812170176
13558,paraphrased,1,0.5,1.178561661161152
13559,mixed_text,1,0.5,1.2387113216474142
13560,human_baseline,0,0.5,1.092442287458082
13561,original_ai,1,0.5,1.3053215676301368
13562,translated,1,0.5,1.228066900969845
13563,substituted,1,0.5,1.0441845755531522
13564,paraphrased,1,0.5,0.8724185233013781
13565,mixed_text,1,0.5,0.9000307103001589
13566,human_baseline,0,0.5,1.9274766543484767
13567,original_ai,1,0.5,1.759412480166186
13568,translated,1,0.5,1.476345216778804
13569,substituted,1,0.5,1.0723807909008871
13570,paraphrased,1,0.5,1.4728589360081423
13571,mixed_text,1,0.5,1.938308058497435
13572,human_baseline,0,0.5,0.912606515657432
13573,original_ai,1,0.5,1.289389593694097
13574,translated,1,0.5,1.3285067047030117
13575,substituted,1,0.5,1.1047290260993454
13576,paraphrased,1,0.5,1.4368983854611026
13577,mixed_text,1,0.5,1.1549548161923568
13578,human_baseline,0,0.5,0.7695147185723092
13579,original_ai,1,0.5,1.8273913354037283
13580,translated,1,0.5,1.177306306682203
13581,substituted,1,0.5,1.5084209475491055
13582,paraphrased,1,0.5,0.5857447135354319
13583,mixed_text,1,0.5,1.2412808640369857
13584,human_baseline,0,0.5,1.1366496003239537
13585,original_ai,1,0.5,1.15280355166917
13586,translated,1,0.5,1.3643526924505542
13587,substituted,1,0.5,0.8284502233971919
13588,paraphrased,1,0.5,0.7869838810202492
13589,mixed_text,1,0.5,1.329150001343677
13590,human_baseline,0,0.5,0.9023497380219722
13591,original_ai,1,0.5,1.8991792475974592
13592,translated,1,0.5,1.255489599762673
13593,substituted,1,0.5,0.8769702673896692
13594,paraphrased,1,0.5,0.9155885138801428
13595,mixed_text,1,0.5,0.9903760803992868
13596,human_baseline,0,0.5,0.7229243169610013
13597,original_ai,1,0.5,3.1563202036300573
13598,translated,1,0.5,2.6242891219076987
13599,substituted,1,0.5,2.039013672850727
13600,paraphrased,1,0.5,1.4020815909175148
13601,mixed_text,1,0.5,1.2500125140129674
13602,human_baseline,0,0.5,1.0385787761749627
13603,original_ai,1,0.5,1.9294716269693328
13604,translated,1,0.5,1.2888561012652455
13605,substituted,1,0.5,0.9363370202750286
13606,paraphrased,1,0.5,1.035920128294851
13607,mixed_text,1,0.5,1.205676175235056
13608,human_baseline,0,0.5,0.8992298140330214
13609,original_ai,1,0.5,2.81783901440957
13610,translated,1,0.5,2.412638734881628
13611,substituted,1,0.5,1.1991674521320603
13612,paraphrased,1,0.5,1.1800128942022177
13613,mixed_text,1,0.5,1.2890211585997426
13614,human_baseline,0,0.5,1.264625212560669
13615,original_ai,1,0.5,3.261805706250072
13616,translated,1,0.5,2.8644284398134285
13617,substituted,1,0.5,1.293210108411403
13618,paraphrased,1,0.5,1.7534779850861204
13619,mixed_text,1,0.5,1.2306133680747544
13620,human_baseline,0,0.5,0.9734493733937428
13621,original_ai,1,0.5,1.1273913698279896
13622,translated,1,0.5,0.9722757518993196
13623,substituted,1,0.5,0.9779527385540758
13624,paraphrased,1,0.5,0.7283617454528579
13625,mixed_text,1,0.5,0.7412111272191447
13626,human_baseline,0,0.5,0.9468090994704852
13627,original_ai,1,0.5,1.6928792882651251
13628,translated,1,0.5,1.3203351600848647
13629,substituted,1,0.5,1.2206116214440863
13630,paraphrased,1,0.5,1.0413378647289713
13631,mixed_text,1,0.5,0.9796055433564826
13632,human_baseline,0,0.5,0.962026666009964
13633,original_ai,1,0.5,3.4857781601640947
13634,translated,1,0.5,2.0688251742378743
13635,substituted,1,0.5,1.4569415082851174
13636,paraphrased,1,0.5,1.204033063383476
13637,mixed_text,1,0.5,1.835884967031977
13638,human_baseline,0,0.5,1.056337027319927
13639,original_ai,1,0.5,1.0973464722760649
13640,translated,1,0.5,1.0465198625713736
13641,substituted,1,0.5,0.8567446855007007
13642,paraphrased,1,0.5,1.0645101742843253
13643,mixed_text,1,0.5,1.8055147249913888
13644,human_baseline,0,0.5,1.3632504696338985
13645,original_ai,1,0.5,1.8878021494687507
13646,translated,1,0.5,1.6114147553097538
13647,substituted,1,0.5,1.7528491169713
13648,paraphrased,1,0.5,1.181820329146969
13649,mixed_text,1,0.5,1.612446584846032
13650,human_baseline,0,0.5,1.013779904202639
13651,original_ai,1,0.5,1.742836289304844
13652,translated,1,0.5,1.3412505269499495
13653,substituted,1,0.5,0.9534055412582092
13654,paraphrased,1,0.5,0.9791009969472304
13655,mixed_text,1,0.5,1.2936992836381782
13656,human_baseline,0,0.5,0.6755548872374805
13657,original_ai,1,0.5,1.4244648175157986
13658,translated,1,0.5,1.2554977508544498
13659,substituted,1,0.5,0.934146841420931
13660,paraphrased,1,0.5,1.0382414179355697
13661,mixed_text,1,0.5,1.2722553798419611
13662,human_baseline,0,0.5,0.8666350758646533
13663,original_ai,1,0.5,1.6275848689025447
13664,translated,1,0.5,1.8670276540630892
13665,substituted,1,0.5,1.266526405277842
13666,paraphrased,1,0.5,1.8287423716265656
13667,mixed_text,1,0.5,0.9020044179336212
13668,human_baseline,0,0.5,0.965929385039526
13669,original_ai,1,0.5,2.467116415720185
13670,translated,1,0.5,1.9568894604389733
13671,substituted,1,0.5,1.336852573739068
13672,paraphrased,1,0.5,2.0415641653662977
13673,mixed_text,1,0.5,1.529686155127124
13674,human_baseline,0,0.5,1.1128568779514387
13675,original_ai,1,0.5,1.4206804278347562
13676,translated,1,0.5,1.1609335488248282
13677,substituted,1,0.5,1.6029891044913265
13678,paraphrased,1,0.5,0.2906417013005326
13679,mixed_text,1,0.5,1.235456211257725
13680,human_baseline,0,0.5,0.7757658753552352
13681,original_ai,1,0.5,2.0926993651936825
13682,translated,1,0.5,1.273630951156146
13683,substituted,1,0.5,1.2223043385988237
13684,paraphrased,1,0.5,0.944695402748746
13685,mixed_text,1,0.5,1.1599015266101724
13686,human_baseline,0,0.5,0.9234792851241084
13687,original_ai,1,0.5,1.615431568722823
13688,translated,1,0.5,1.27163784321037
13689,substituted,1,0.5,1.0625683604874816
13690,paraphrased,1,0.5,1.0998871721982104
13691,mixed_text,1,0.5,0.8827540262525612
13692,human_baseline,0,0.5,0.9474112864827072
13693,original_ai,1,0.5,2.933516080640478
13694,translated,1,0.5,1.6056857632942911
13695,substituted,1,0.5,1.576789527578487
13696,paraphrased,1,0.5,1.238826769435448
13697,mixed_text,1,0.5,1.103834529881195
13698,human_baseline,0,0.5,0.9367564861498026
13699,original_ai,1,0.5,2.6560820715657143
13700,translated,1,0.5,1.7709916597700492
13701,substituted,1,0.5,1.557835941642811
13702,paraphrased,1,0.5,1.1195086058047068
13703,mixed_text,1,0.5,1.281038699403238
13704,human_baseline,0,0.5,1.1190050473732986
13705,original_ai,1,0.5,2.282825727382137
13706,translated,1,0.5,1.2100841676684513
13707,substituted,1,0.5,1.2466816446211573
13708,paraphrased,1,0.5,1.2668655907662474
13709,mixed_text,1,0.5,1.5448304221673543
13710,human_baseline,0,0.5,0.7181724547151679
13711,original_ai,1,0.5,1.263446878964385
13712,translated,1,0.5,1.00680058582431
13713,substituted,1,0.5,1.007681041064748
13714,paraphrased,1,0.5,1.3089658489462288
13715,mixed_text,1,0.5,0.8840575219953902
13716,human_baseline,0,0.5,1.1436720121245572
13717,original_ai,1,0.5,1.2450936323008066
13718,translated,1,0.5,1.1988735369693695
13719,substituted,1,0.5,0.9454404208925656
13720,paraphrased,1,0.5,1.2439685585111664
13721,mixed_text,1,0.5,1.4375249559031142
13722,human_baseline,0,0.5,0.9384742906550564
13723,original_ai,1,0.5,2.1281353880096234
13724,translated,1,0.5,1.8576072211672237
13725,substituted,1,0.5,1.0408732493397228
13726,paraphrased,1,0.5,1.1973771277145815
13727,mixed_text,1,0.5,1.0720290171700368
13728,human_baseline,0,0.5,0.669547296087631
13729,original_ai,1,0.5,1.4986295569448915
13730,translated,1,0.5,1.4300510784528535
13731,substituted,1,0.5,0.8048938091107027
13732,paraphrased,1,0.5,1.2241322312136609
13733,mixed_text,1,0.5,1.6284902019766698
13734,human_baseline,0,0.5,0.7877616127915866
13735,original_ai,1,0.5,1.5383120869515683
13736,translated,1,0.5,0.887936316834449
13737,substituted,1,0.5,1.4762131765669133
13738,paraphrased,1,0.5,1.3100456749937943
13739,mixed_text,1,0.5,0.988938943241872
13740,human_baseline,0,0.5,0.6988994670117062
13741,original_ai,1,0.5,1.4374891814830586
13742,translated,1,0.5,1.6114457874872494
13743,substituted,1,0.5,1.492103054449928
13744,paraphrased,1,0.5,1.2320902356084489
13745,mixed_text,1,0.5,1.0965744979681349
13746,human_baseline,0,0.5,1.1018424368483135
13747,original_ai,1,0.5,1.6468127870825373
13748,translated,1,0.5,1.6264168951591378
13749,substituted,1,0.5,0.7829602478915939
13750,paraphrased,1,0.5,1.1587997589307997
13751,mixed_text,1,0.5,1.096411757722165
13752,human_baseline,0,0.5,1.1879159278374616
13753,original_ai,1,0.5,1.5904940963928544
13754,translated,1,0.5,1.3930760576275845
13755,substituted,1,0.5,1.177775880364301
13756,paraphrased,1,0.5,0.8279217308698134
13757,mixed_text,1,0.5,1.1076206417726029
13758,human_baseline,0,0.5,0.8814311705020825
13759,original_ai,1,0.5,2.4387442820775447
13760,translated,1,0.5,2.251637844522569
13761,substituted,1,0.5,1.4535295766660703
13762,paraphrased,1,0.5,0.9734009209403156
13763,mixed_text,1,0.5,1.8975738991658253
13764,human_baseline,0,0.5,0.8205199798142226
13765,original_ai,1,0.5,2.993440843328673
13766,translated,1,0.5,2.12630119234705
13767,substituted,1,0.5,1.1224356707917125
13768,paraphrased,1,0.5,1.7208380588399712
13769,mixed_text,1,0.5,1.3727179175140134
13770,human_baseline,0,0.5,0.95029890225521
13771,original_ai,1,0.5,2.604487308995365
13772,translated,1,0.5,2.12058795600696
13773,substituted,1,0.5,1.8456693932876709
13774,paraphrased,1,0.5,1.0986482006707503
13775,mixed_text,1,0.5,1.2218768820662056
13776,human_baseline,0,0.5,0.745895708867322
13777,original_ai,1,0.5,2.205413279026514
13778,translated,1,0.5,1.5471721057454155
13779,substituted,1,0.5,0.9590949693253196
13780,paraphrased,1,0.5,0.8966401698299357
13781,mixed_text,1,0.5,1.4223219232411564
13782,human_baseline,0,0.5,0.8345934973517435
13783,original_ai,1,0.5,1.7964497215605806
13784,translated,1,0.5,1.2797529468637998
13785,substituted,1,0.5,1.1441553172501122
13786,paraphrased,1,0.5,0.9148959471674578
13787,mixed_text,1,0.5,0.8242965206510026
13788,human_baseline,0,0.5,0.8702634290181192
13789,original_ai,1,0.5,1.917007351761324
13790,translated,1,0.5,1.8950644384467887
13791,substituted,1,0.5,0.8231135684029497
13792,paraphrased,1,0.5,1.1549351504351784
13793,mixed_text,1,0.5,0.909869816918972
13794,human_baseline,0,0.5,1.005664797594188
13795,original_ai,1,0.5,1.1856758653949064
13796,translated,1,0.5,1.171459789556612
13797,substituted,1,0.5,1.2324815905038915
13798,paraphrased,1,0.5,1.1351551589614763
13799,mixed_text,1,0.5,1.062820095239868
13800,human_baseline,0,0.5,1.281757044177509
13801,original_ai,1,0.5,2.7085747892127725
